amfi_code,date,nav
120190,2022-08-05,44.5613
120190,2022-08-08,44.1915
120190,2022-08-09,43.9987
120190,2022-08-10,44.2028
120190,2022-08-11,43.6915
120190,2022-08-12,45.0774
120190,2022-08-15,45.5028
120190,2022-08-16,44.8275
120190,2022-08-17,43.5125
120190,2022-08-18,43.1709
120190,2022-08-19,43.5427
120190,2022-08-22,43.8164
120190,2022-08-23,43.7757
120190,2022-08-24,43.4772
120190,2022-08-25,43.0229
120190,2022-08-26,42.8323
120190,2022-08-29,42.3291
120190,2022-08-30,42.1434
120190,2022-08-31,42.8333
120190,2022-09-01,42.454
120190,2022-09-02,42.7822
120190,2022-09-05,43.1913
120190,2022-09-06,42.649
120190,2022-09-07,42.2344
120190,2022-09-08,42.7931
120190,2022-09-09,42.3348
120190,2022-09-12,42.3225
120190,2022-09-13,43.3755
120190,2022-09-14,43.9029
120190,2022-09-15,43.9653
120190,2022-09-16,44.4265
120190,2022-09-19,44.4144
120190,2022-09-20,44.9749
120190,2022-09-21,43.8885
120190,2022-09-22,43.8327
120190,2022-09-23,42.7529
120190,2022-09-26,42.8527
120190,2022-09-27,42.7484
120190,2022-09-28,43.4636
120190,2022-09-29,43.8522
120190,2022-09-30,43.5929
120190,2022-10-03,43.3978
120190,2022-10-04,43.6135
120190,2022-10-05,43.3313
120190,2022-10-06,43.3318
120190,2022-10-07,44.0337
120190,2022-10-10,43.6132
120190,2022-10-11,43.3964
120190,2022-10-12,43.2537
120190,2022-10-13,44.9101
120190,2022-10-14,45.2559
120190,2022-10-17,45.8888
120190,2022-10-18,46.3301
120190,2022-10-19,46.8131
120190,2022-10-20,47.0979
120190,2022-10-21,47.3231
120190,2022-10-24,46.5182
120190,2022-10-25,46.7366
120190,2022-10-26,46.6945
120190,2022-10-27,47.0188
120190,2022-10-28,46.9977
120190,2022-10-31,47.4469
120190,2022-11-01,48.001
120190,2022-11-02,46.3428
120190,2022-11-03,46.12
120190,2022-11-04,45.1105
120190,2022-11-07,45.2579
120190,2022-11-08,45.1127
120190,2022-11-09,45.8647
120190,2022-11-10,45.9971
120190,2022-11-11,45.7475
120190,2022-11-14,46.2811
120190,2022-11-15,46.1229
120190,2022-11-16,45.8657
120190,2022-11-17,46.1007
120190,2022-11-18,47.0114
120190,2022-11-21,47.5118
120190,2022-11-22,47.854
120190,2022-11-23,49.4529
120190,2022-11-24,49.038
120190,2022-11-25,48.6135
120190,2022-11-28,48.7179
120190,2022-11-29,49.6231
120190,2022-11-30,49.0822
120190,2022-12-01,50.1352
120190,2022-12-02,49.2895
120190,2022-12-05,49.2375
120190,2022-12-06,49.3597
120190,2022-12-07,48.8566
120190,2022-12-08,48.5119
120190,2022-12-09,48.9951
120190,2022-12-12,49.8622
120190,2022-12-13,48.6169
120190,2022-12-14,48.7415
120190,2022-12-15,48.6947
120190,2022-12-16,48.777
120190,2022-12-19,48.6111
120190,2022-12-20,47.8777
120190,2022-12-21,48.783
120190,2022-12-22,49.4812
120190,2022-12-23,49.4392
120190,2022-12-26,49.1693
120190,2022-12-27,48.8294
120190,2022-12-28,47.3338
120190,2022-12-29,47.5537
120190,2022-12-30,48.018
120190,2023-01-02,48.1167
120190,2023-01-03,48.0861
120190,2023-01-04,48.1823
120190,2023-01-05,47.7082
120190,2023-01-06,47.4413
120190,2023-01-09,47.3656
120190,2023-01-10,47.7806
120190,2023-01-11,48.5903
120190,2023-01-12,48.4761
120190,2023-01-13,47.8877
120190,2023-01-16,47.9273
120190,2023-01-17,49.1034
120190,2023-01-18,48.5586
120190,2023-01-19,49.0942
120190,2023-01-20,49.9009
120190,2023-01-23,49.7053
120190,2023-01-24,49.3072
120190,2023-01-25,49.6672
120190,2023-01-26,49.8975
120190,2023-01-27,50.3335
120190,2023-01-30,51.6062
120190,2023-01-31,51.7303
120190,2023-02-01,51.0109
120190,2023-02-02,51.0721
120190,2023-02-03,51.2405
120190,2023-02-06,52.0402
120190,2023-02-07,51.9381
120190,2023-02-08,51.704
120190,2023-02-09,50.8739
120190,2023-02-10,51.2284
120190,2023-02-13,53.3072
120190,2023-02-14,53.1861
120190,2023-02-15,53.4959
120190,2023-02-16,53.1656
120190,2023-02-17,52.3694
120190,2023-02-20,52.6632
120190,2023-02-21,52.7021
120190,2023-02-22,51.2145
120190,2023-02-23,52.2245
120190,2023-02-24,52.506
120190,2023-02-27,52.5736
120190,2023-02-28,52.3284
120190,2023-03-01,52.6562
120190,2023-03-02,53.0151
120190,2023-03-03,53.3447
120190,2023-03-06,54.103
120190,2023-03-07,55.0197
120190,2023-03-08,56.4209
120190,2023-03-09,55.9333
120190,2023-03-10,55.6267
120190,2023-03-13,55.9457
120190,2023-03-14,55.501
120190,2023-03-15,55.1671
120190,2023-03-16,55.5589
120190,2023-03-17,56.2373
120190,2023-03-20,57.1771
120190,2023-03-21,57.125
120190,2023-03-22,57.5224
120190,2023-03-23,57.7705
120190,2023-03-24,57.8636
120190,2023-03-27,57.378
120190,2023-03-28,56.8089
120190,2023-03-29,57.343
120190,2023-03-30,56.8502
120190,2023-03-31,55.7175
120190,2023-04-03,55.7743
120190,2023-04-04,56.8264
120190,2023-04-05,55.0001
120190,2023-04-06,54.8868
120190,2023-04-07,55.4083
120190,2023-04-10,54.2735
120190,2023-04-11,54.2105
120190,2023-04-12,53.5452
120190,2023-04-13,52.973
120190,2023-04-14,52.7913
120190,2023-04-17,52.1537
120190,2023-04-18,51.4718
120190,2023-04-19,51.5072
120190,2023-04-20,52.9559
120190,2023-04-21,53.5116
120190,2023-04-24,54.2354
120190,2023-04-25,54.8302
120190,2023-04-26,54.448
120190,2023-04-27,54.7274
120190,2023-04-28,55.5249
120190,2023-05-01,56.1545
120190,2023-05-02,56.3642
120190,2023-05-03,56.7949
120190,2023-05-04,58.5529
120190,2023-05-05,59.2247
120190,2023-05-08,59.0837
120190,2023-05-09,59.1139
120190,2023-05-10,58.4489
120190,2023-05-11,60.1769
120190,2023-05-12,61.4193
120190,2023-05-15,61.5666
120190,2023-05-16,63.264
120190,2023-05-17,63.8327
120190,2023-05-18,63.592
120190,2023-05-19,64.3728
120190,2023-05-22,64.7708
120190,2023-05-23,65.5127
120190,2023-05-24,64.5281
120190,2023-05-25,63.991
120190,2023-05-26,65.2236
120190,2023-05-29,66.6401
120190,2023-05-30,67.865
120190,2023-05-31,69.7669
120190,2023-06-01,70.3479
120190,2023-06-02,70.8745
120190,2023-06-05,70.197
120190,2023-06-06,69.8063
120190,2023-06-07,68.2385
120190,2023-06-08,68.0708
120190,2023-06-09,66.4846
120190,2023-06-12,67.4401
120190,2023-06-13,67.8488
120190,2023-06-14,66.2941
120190,2023-06-15,66.2359
120190,2023-06-16,67.8926
120190,2023-06-19,67.8852
120190,2023-06-20,67.167
120190,2023-06-21,65.8219
120190,2023-06-22,64.5273
120190,2023-06-23,65.0324
120190,2023-06-26,64.7848
120190,2023-06-27,64.6026
120190,2023-06-28,64.3599
120190,2023-06-29,64.3417
120190,2023-06-30,63.4843
120190,2023-07-03,63.814
120190,2023-07-04,62.8139
120190,2023-07-05,62.3321
120190,2023-07-06,63.1754
120190,2023-07-07,63.5491
120190,2023-07-10,64.161
120190,2023-07-11,65.9064
120190,2023-07-12,65.9515
120190,2023-07-13,66.0608
120190,2023-07-14,65.9438
120190,2023-07-17,65.6852
120190,2023-07-18,64.9806
120190,2023-07-19,65.1371
120190,2023-07-20,65.5059
120190,2023-07-21,65.9205
120190,2023-07-24,66.0637
120190,2023-07-25,66.8904
120190,2023-07-26,67.0077
120190,2023-07-27,66.7724
120190,2023-07-28,66.1231
120190,2023-07-31,64.9866
120190,2023-08-01,66.2164
120190,2023-08-02,65.7537
120190,2023-08-03,65.1153
120190,2023-08-04,64.8802
120190,2023-08-07,64.7543
120190,2023-08-08,66.1182
120190,2023-08-09,65.9504
120190,2023-08-10,68.1268
120190,2023-08-11,68.2743
120190,2023-08-14,70.0551
120190,2023-08-15,70.9047
120190,2023-08-16,71.3112
120190,2023-08-17,72.7612
120190,2023-08-18,73.8429
120190,2023-08-21,74.5087
120190,2023-08-22,76.6852
120190,2023-08-23,76.3339
120190,2023-08-24,75.5295
120190,2023-08-25,75.0223
120190,2023-08-28,76.7048
120190,2023-08-29,78.1476
120190,2023-08-30,77.7644
120190,2023-08-31,75.676
120190,2023-09-01,75.5193
120190,2023-09-04,74.6313
120190,2023-09-05,74.2188
120190,2023-09-06,73.3094
120190,2023-09-07,71.9228
120190,2023-09-08,73.5769
120190,2023-09-11,73.0027
120190,2023-09-12,74.2694
120190,2023-09-13,74.1019
120190,2023-09-14,73.126
120190,2023-09-15,73.6019
120190,2023-09-18,73.286
120190,2023-09-19,73.1332
120190,2023-09-20,73.2896
120190,2023-09-21,72.6046
120190,2023-09-22,71.2212
120190,2023-09-25,71.2059
120190,2023-09-26,72.058
120190,2023-09-27,71.3072
120190,2023-09-28,71.4675
120190,2023-09-29,72.7872
120190,2023-10-02,72.7379
120190,2023-10-03,72.8421
120190,2023-10-04,72.9195
120190,2023-10-05,72.3516
120190,2023-10-06,71.5181
120190,2023-10-09,70.6977
120190,2023-10-10,71.0384
120190,2023-10-11,71.7128
120190,2023-10-12,72.4343
120190,2023-10-13,72.1343
120190,2023-10-16,73.1095
120190,2023-10-17,73.4084
120190,2023-10-18,73.5001
120190,2023-10-19,70.5842
120190,2023-10-20,69.9201
120190,2023-10-23,68.6718
120190,2023-10-24,69.216
120190,2023-10-25,69.3226
120190,2023-10-26,68.4586
120190,2023-10-27,68.736
120190,2023-10-30,67.5893
120190,2023-10-31,66.7698
120190,2023-11-01,66.2275
120190,2023-11-02,66.6832
120190,2023-11-03,67.8297
120190,2023-11-06,67.3799
120190,2023-11-07,68.4761
120190,2023-11-08,68.5425
120190,2023-11-09,68.7641
120190,2023-11-10,68.7389
120190,2023-11-13,68.6037
120190,2023-11-14,68.9928
120190,2023-11-15,69.6333
120190,2023-11-16,68.922
120190,2023-11-17,68.793
120190,2023-11-20,70.1985
120190,2023-11-21,70.3758
120190,2023-11-22,70.6461
120190,2023-11-23,71.6639
120190,2023-11-24,71.2615
120190,2023-11-27,71.261
120190,2023-11-28,71.988
120190,2023-11-29,73.087
120190,2023-11-30,71.0419
120190,2023-12-01,70.4423
120190,2023-12-04,69.6266
120190,2023-12-05,69.551
120190,2023-12-06,68.8087
120190,2023-12-07,69.3846
120190,2023-12-08,69.5559
120190,2023-12-11,70.3259
120190,2023-12-12,71.1583
120190,2023-12-13,71.7666
120190,2023-12-14,71.5062
120190,2023-12-15,71.6242
120190,2023-12-18,71.2568
120190,2023-12-19,70.1183
120190,2023-12-20,70.9489
120190,2023-12-21,70.9057
120190,2023-12-22,69.6556
120190,2023-12-25,70.1322
120190,2023-12-26,69.9718
120190,2023-12-27,68.2703
120190,2023-12-28,67.1722
120190,2023-12-29,66.6343
120190,2024-01-01,66.8293
120190,2024-01-02,67.488
120190,2024-01-03,68.1254
120190,2024-01-04,68.6455
120190,2024-01-05,68.6446
120190,2024-01-08,70.0908
120190,2024-01-09,70.7074
120190,2024-01-10,70.9242
120190,2024-01-11,71.4348
120190,2024-01-12,71.1213
120190,2024-01-15,71.1009
120190,2024-01-16,69.353
120190,2024-01-17,69.0589
120190,2024-01-18,70.5449
120190,2024-01-19,70.6987
120190,2024-01-22,70.8176
120190,2024-01-23,71.6945
120190,2024-01-24,72.031
120190,2024-01-25,71.38
120190,2024-01-26,71.4289
120190,2024-01-29,70.4844
120190,2024-01-30,70.6679
120190,2024-01-31,69.9857
120190,2024-02-01,70.7933
120190,2024-02-02,70.3882
120190,2024-02-05,69.7197
120190,2024-02-06,69.6532
120190,2024-02-07,69.9865
120190,2024-02-08,69.0005
120190,2024-02-09,68.5965
120190,2024-02-12,68.7105
120190,2024-02-13,69.8415
120190,2024-02-14,67.7502
120190,2024-02-15,68.2774
120190,2024-02-16,67.9904
120190,2024-02-19,67.6141
120190,2024-02-20,67.0885
120190,2024-02-21,66.8224
120190,2024-02-22,67.3469
120190,2024-02-23,66.94
120190,2024-02-26,68.2991
120190,2024-02-27,68.8377
120190,2024-02-28,69.0288
120190,2024-02-29,68.9189
120190,2024-03-01,69.8754
120190,2024-03-04,70.9677
120190,2024-03-05,69.9502
120190,2024-03-06,69.3331
120190,2024-03-07,69.8333
120190,2024-03-08,70.5904
120190,2024-03-11,70.3077
120190,2024-03-12,69.6532
120190,2024-03-13,69.691
120190,2024-03-14,70.8981
120190,2024-03-15,70.9047
120190,2024-03-18,69.8009
120190,2024-03-19,69.8647
120190,2024-03-20,70.493
120190,2024-03-21,70.3791
120190,2024-03-22,71.4135
120190,2024-03-25,72.1269
120190,2024-03-26,72.0446
120190,2024-03-27,72.0531
120190,2024-03-28,70.4318
120190,2024-03-29,71.4265
120190,2024-04-01,71.1155
120190,2024-04-02,70.7458
120190,2024-04-03,70.2507
120190,2024-04-04,70.6076
120190,2024-04-05,69.623
120190,2024-04-08,68.7729
120190,2024-04-09,68.702
120190,2024-04-10,68.158
120190,2024-04-11,68.405
120190,2024-04-12,67.8934
120190,2024-04-15,69.1657
120190,2024-04-16,69.7136
120190,2024-04-17,70.2553
120190,2024-04-18,69.7172
120190,2024-04-19,71.7019
120190,2024-04-22,71.2955
120190,2024-04-23,70.6563
120190,2024-04-24,71.2273
120190,2024-04-25,71.3656
120190,2024-04-26,70.6362
120190,2024-04-29,72.4693
120190,2024-04-30,73.2887
120190,2024-05-01,73.3215
120190,2024-05-02,75.4635
120190,2024-05-03,76.2279
120190,2024-05-06,76.2475
120190,2024-05-07,78.3654
120190,2024-05-08,79.0165
120190,2024-05-09,79.6315
120190,2024-05-10,79.2941
120190,2024-05-13,79.3729
120190,2024-05-14,79.0135
120190,2024-05-15,80.4102
120190,2024-05-16,78.8894
120190,2024-05-17,80.214
120190,2024-05-20,79.4015
120190,2024-05-21,79.3781
120190,2024-05-22,79.1287
120190,2024-05-23,78.6664
120190,2024-05-24,79.349
120190,2024-05-27,79.3758
120190,2024-05-28,78.7716
120190,2024-05-29,78.9487
120190,2024-05-30,78.3208
120190,2024-05-31,77.8467
120190,2024-06-03,76.4791
120190,2024-06-04,76.0964
120190,2024-06-05,76.5782
120190,2024-06-06,76.6429
120190,2024-06-07,78.3429
120190,2024-06-10,80.8306
120190,2024-06-11,80.4127
120190,2024-06-12,79.6407
120190,2024-06-13,80.7523
120190,2024-06-14,81.1094
120190,2024-06-17,82.2475
120190,2024-06-18,82.674
120190,2024-06-19,82.5142
120190,2024-06-20,82.3604
120190,2024-06-21,82.8211
120190,2024-06-24,82.6444
120190,2024-06-25,83.8869
120190,2024-06-26,82.6094
120190,2024-06-27,83.8461
120190,2024-06-28,81.9947
120190,2024-07-01,82.1703
120190,2024-07-02,81.8767
120190,2024-07-03,80.4196
120190,2024-07-04,78.4638
120190,2024-07-05,77.4618
120190,2024-07-08,77.5352
120190,2024-07-09,77.006
120190,2024-07-10,76.0749
120190,2024-07-11,77.3398
120190,2024-07-12,76.2272
120190,2024-07-15,76.8788
120190,2024-07-16,76.0895
120190,2024-07-17,75.0947
120190,2024-07-18,74.5806
120190,2024-07-19,75.1652
120190,2024-07-22,73.9583
120190,2024-07-23,74.243
120190,2024-07-24,73.4167
120190,2024-07-25,72.7582
120190,2024-07-26,73.1371
120190,2024-07-29,75.0739
120190,2024-07-30,74.2832
120190,2024-07-31,74.9546
120190,2024-08-01,74.7033
120190,2024-08-02,74.3076
120190,2024-08-05,75.2927
120190,2024-08-06,74.5607
120190,2024-08-07,73.5579
120190,2024-08-08,73.9935
120190,2024-08-09,75.4392
120190,2024-08-12,76.1483
120190,2024-08-13,74.893
120190,2024-08-14,74.37
120190,2024-08-15,75.274
120190,2024-08-16,76.7323
120190,2024-08-19,76.9736
120190,2024-08-20,76.4694
120190,2024-08-21,78.0104
120190,2024-08-22,77.9718
120190,2024-08-23,77.4361
120190,2024-08-26,76.747
120190,2024-08-27,75.6771
120190,2024-08-28,78.2807
120190,2024-08-29,79.6468
120190,2024-08-30,79.0514
120190,2024-09-02,80.7258
120190,2024-09-03,81.2747
120190,2024-09-04,81.7696
120190,2024-09-05,81.0979
120190,2024-09-06,80.63
120190,2024-09-09,80.6212
120190,2024-09-10,78.7519
120190,2024-09-11,78.3233
120190,2024-09-12,78.3589
120190,2024-09-13,79.6216
120190,2024-09-16,79.0643
120190,2024-09-17,79.8665
120190,2024-09-18,77.9237
120190,2024-09-19,79.0461
120190,2024-09-20,78.2237
120190,2024-09-23,78.3773
120190,2024-09-24,78.7908
120190,2024-09-25,79.021
120190,2024-09-26,78.9514
120190,2024-09-27,77.8067
120190,2024-09-30,77.0073
120190,2024-10-01,77.8973
120190,2024-10-02,77.3077
120190,2024-10-03,77.181
120190,2024-10-04,75.7682
120190,2024-10-07,76.5185
120190,2024-10-08,75.2763
120190,2024-10-09,76.0736
120190,2024-10-10,75.0731
120190,2024-10-11,75.957
120190,2024-10-14,75.9359
120190,2024-10-15,75.3963
120190,2024-10-16,76.8142
120190,2024-10-17,76.72
120190,2024-10-18,76.3562
120190,2024-10-21,77.1586
120190,2024-10-22,75.757
120190,2024-10-23,73.4293
120190,2024-10-24,74.4203
120190,2024-10-25,73.6437
120190,2024-10-28,74.3783
120190,2024-10-29,74.3897
120190,2024-10-30,73.3209
120190,2024-10-31,73.8259
120190,2024-11-01,73.433
120190,2024-11-04,72.4543
120190,2024-11-05,71.5113
120190,2024-11-06,69.9956
120190,2024-11-07,70.3062
120190,2024-11-08,69.4889
120190,2024-11-11,69.4321
120190,2024-11-12,69.2529
120190,2024-11-13,68.4428
120190,2024-11-14,67.1646
120190,2024-11-15,69.1799
120190,2024-11-18,69.1119
120190,2024-11-19,70.5965
120190,2024-11-20,71.5551
120190,2024-11-21,71.2507
120190,2024-11-22,71.3769
120190,2024-11-25,71.4785
120190,2024-11-26,73.0318
120190,2024-11-27,73.7298
120190,2024-11-28,72.9861
120190,2024-11-29,73.2648
120190,2024-12-02,74.0013
120190,2024-12-03,72.9872
120190,2024-12-04,73.4492
120190,2024-12-05,74.6645
120190,2024-12-06,73.926
120190,2024-12-09,73.3175
120190,2024-12-10,74.3678
120190,2024-12-11,74.0814
120190,2024-12-12,73.2381
120190,2024-12-13,74.0428
120190,2024-12-16,74.5849
120190,2024-12-17,74.6993
120190,2024-12-18,75.7372
120190,2024-12-19,76.8541
120190,2024-12-20,76.8085
120190,2024-12-23,78.659
120190,2024-12-24,80.185
120190,2024-12-25,78.3077
120190,2024-12-26,77.3711
120190,2024-12-27,75.3081
120190,2024-12-30,75.0448
120190,2024-12-31,73.984
120190,2025-01-01,73.2907
120190,2025-01-02,74.2791
120190,2025-01-03,72.7447
120190,2025-01-06,72.887
120190,2025-01-07,73.0244
120190,2025-01-08,72.9814
120190,2025-01-09,73.1251
120190,2025-01-10,71.1955
120190,2025-01-13,70.5324
120190,2025-01-14,71.8665
120190,2025-01-15,70.8631
120190,2025-01-16,72.3087
120190,2025-01-17,71.1169
120190,2025-01-20,69.8422
120190,2025-01-21,69.0724
120190,2025-01-22,70.0359
120190,2025-01-23,69.6049
120190,2025-01-24,69.9213
120190,2025-01-27,70.011
120190,2025-01-28,69.9933
120190,2025-01-29,71.0914
120190,2025-01-30,71.778
120190,2025-01-31,70.8223
120190,2025-02-03,70.6165
120190,2025-02-04,72.1221
120190,2025-02-05,72.4275
120190,2025-02-06,71.146
120190,2025-02-07,69.9476
120190,2025-02-10,70.7227
120190,2025-02-11,71.3471
120190,2025-02-12,70.5868
120190,2025-02-13,71.2483
120190,2025-02-14,72.6443
120190,2025-02-17,73.9442
120190,2025-02-18,75.3973
120190,2025-02-19,75.93
120190,2025-02-20,75.7985
120190,2025-02-21,75.4628
120190,2025-02-24,75.4772
120190,2025-02-25,74.714
120190,2025-02-26,74.4217
120190,2025-02-27,75.5902
120190,2025-02-28,74.1609
120190,2025-03-03,72.8195
120190,2025-03-04,73.5744
120190,2025-03-05,73.2946
120190,2025-03-06,71.6303
120190,2025-03-07,71.6062
120190,2025-03-10,71.4595
120190,2025-03-11,71.1184
120190,2025-03-12,71.732
120190,2025-03-13,70.6131
120190,2025-03-14,70.6524
120190,2025-03-17,70.5018
120190,2025-03-18,70.562
120190,2025-03-19,69.1235
120190,2025-03-20,68.7176
120190,2025-03-21,68.7614
120190,2025-03-24,69.2354
120190,2025-03-25,70.7971
120190,2025-03-26,71.5102
120190,2025-03-27,71.9345
120190,2025-03-28,73.0608
120190,2025-03-31,72.8237
120190,2025-04-01,74.2108
120190,2025-04-02,75.2372
120190,2025-04-03,74.8647
120190,2025-04-04,76.6231
120190,2025-04-07,77.0647
120190,2025-04-08,79.1235
120190,2025-04-09,79.4431
120190,2025-04-10,78.9391
120190,2025-04-11,78.2437
120190,2025-04-14,77.9409
120190,2025-04-15,77.4378
120190,2025-04-16,78.6502
120190,2025-04-17,78.6543
120190,2025-04-18,77.1624
120190,2025-04-21,77.3905
120190,2025-04-22,77.538
120190,2025-04-23,77.133
120190,2025-04-24,77.4115
120190,2025-04-25,77.4015
120190,2025-04-28,78.0211
120190,2025-04-29,78.5907
120190,2025-04-30,78.9662
120190,2025-05-01,77.767
120190,2025-05-02,79.7756
120190,2025-05-05,78.318
120190,2025-05-06,78.2283
120190,2025-05-07,77.2322
120190,2025-05-08,77.6304
120190,2025-05-09,77.7904
120190,2025-05-12,77.664
120190,2025-05-13,79.1096
120190,2025-05-14,80.1935
120190,2025-05-15,79.9108
120190,2025-05-16,80.7139
120190,2025-05-19,82.2617
120190,2025-05-20,83.3818
120190,2025-05-21,83.2788
120190,2025-05-22,81.7229
120190,2025-05-23,82.0739
120190,2025-05-26,82.7653
120190,2025-05-27,82.034
120190,2025-05-28,82.089
120190,2025-05-29,82.0402
120190,2025-05-30,83.4392
120190,2025-06-02,85.3287
120190,2025-06-03,86.5662
120190,2025-06-04,86.512
120190,2025-06-05,87.7381
120190,2025-06-06,88.4563
120190,2025-06-09,88.4121
120190,2025-06-10,90.6674
120190,2025-06-11,89.9007
120190,2025-06-12,90.5882
120190,2025-06-13,91.5371
120190,2025-06-16,91.2579
120190,2025-06-17,91.9067
120190,2025-06-18,92.9862
120190,2025-06-19,93.2964
120190,2025-06-20,93.8627
120190,2025-06-23,94.019
120190,2025-06-24,94.9564
120190,2025-06-25,94.7334
120190,2025-06-26,94.4169
120190,2025-06-27,94.478
120190,2025-06-30,95.8577
120190,2025-07-01,93.8861
120190,2025-07-02,92.8991
120190,2025-07-03,95.4733
120190,2025-07-04,95.8267
120190,2025-07-07,95.397
120190,2025-07-08,96.3451
120190,2025-07-09,95.476
120190,2025-07-10,93.105
120190,2025-07-11,93.5387
120190,2025-07-14,92.7558
120190,2025-07-15,92.9058
120190,2025-07-16,93.3102
120190,2025-07-17,93.5066
120190,2025-07-18,91.6264
120190,2025-07-21,91.6919
120190,2025-07-22,92.2178
120190,2025-07-23,90.7054
120190,2025-07-24,89.0881
120190,2025-07-25,87.9809
120190,2025-07-28,88.8045
120190,2025-07-29,86.7105
120190,2025-07-30,87.6086
120190,2025-07-31,88.0558
120190,2025-08-01,87.8189
120190,2025-08-04,86.2937
120190,2025-08-05,85.5035
120190,2025-08-06,86.3399
120190,2025-08-07,87.6765
120190,2025-08-08,86.6265
120190,2025-08-11,87.8481
120190,2025-08-12,88.6063
120190,2025-08-13,88.6345
120190,2025-08-14,87.8851
120190,2025-08-15,87.3071
120190,2025-08-18,89.2519
120190,2025-08-19,89.4787
120190,2025-08-20,90.9425
120190,2025-08-21,91.2425
120190,2025-08-22,90.7833
120190,2025-08-25,91.4559
120190,2025-08-26,93.8607
120190,2025-08-27,93.1727
120190,2025-08-28,94.2318
120190,2025-08-29,94.4849
120190,2025-09-01,92.8792
120190,2025-09-02,91.2758
120190,2025-09-03,90.8173
120190,2025-09-04,91.2323
120190,2025-09-05,92.2304
120190,2025-09-08,90.5287
120190,2025-09-09,91.274
120190,2025-09-10,91.1808
120190,2025-09-11,91.2209
120190,2025-09-12,91.9017
120190,2025-09-15,93.8641
120190,2025-09-16,94.2437
120190,2025-09-17,92.747
120190,2025-09-18,92.5759
120190,2025-09-19,93.5596
120190,2025-09-22,94.5906
120190,2025-09-23,95.3842
120190,2025-09-24,94.8386
120190,2025-09-25,93.3199
120190,2025-09-26,94.0174
120190,2025-09-29,92.6851
120190,2025-09-30,93.4929
120190,2025-10-01,94.3081
120190,2025-10-02,93.8166
120190,2025-10-03,93.7275
120190,2025-10-06,93.9884
120190,2025-10-07,93.3326
120190,2025-10-08,91.8225
120190,2025-10-09,91.816
120190,2025-10-10,91.9243
120190,2025-10-13,93.4625
120190,2025-10-14,92.6228
120190,2025-10-15,93.8475
120190,2025-10-16,92.5932
120190,2025-10-17,91.1362
120190,2025-10-20,90.8437
120190,2025-10-21,89.8543
120190,2025-10-22,88.4253
120190,2025-10-23,90.5238
120190,2025-10-24,90.0694
120190,2025-10-27,92.6036
120190,2025-10-28,91.5352
120190,2025-10-29,89.6951
120190,2025-10-30,91.1209
120190,2025-10-31,90.3628
120190,2025-11-03,90.5495
120190,2025-11-04,89.1127
120190,2025-11-05,89.1076
120190,2025-11-06,87.6765
120190,2025-11-07,87.6339
120190,2025-11-10,87.1705
120190,2025-11-11,87.4463
120190,2025-11-12,88.1378
120190,2025-11-13,88.428
120190,2025-11-14,88.942
120190,2025-11-17,88.8612
120190,2025-11-18,88.4326
120190,2025-11-19,88.9668
120190,2025-11-20,88.8835
120190,2025-11-21,88.8408
120190,2025-11-24,89.3004
120190,2025-11-25,88.2289
120190,2025-11-26,89.7778
120190,2025-11-27,89.5451
120190,2025-11-28,89.7143
120190,2025-12-01,89.7023
120190,2025-12-02,90.4408
120190,2025-12-03,90.8451
120190,2025-12-04,90.827
120190,2025-12-05,92.4423
120190,2025-12-08,88.9258
120190,2025-12-09,90.2875
120190,2025-12-10,91.3206
120190,2025-12-11,89.3453
120190,2025-12-12,90.3774
120190,2025-12-15,91.5615
120190,2025-12-16,92.2154
120190,2025-12-17,90.527
120190,2025-12-18,91.3048
120190,2025-12-19,92.4448
120190,2025-12-22,91.847
120190,2025-12-23,92.37
120190,2025-12-24,92.0154
120190,2025-12-25,93.0298
120190,2025-12-26,92.7171
120190,2025-12-29,92.1087
120190,2025-12-30,92.1021
120190,2025-12-31,90.6561
120465,2022-01-03,105.2965
120465,2022-01-04,104.4268
120465,2022-01-05,104.5521
120465,2022-01-06,101.3013
120465,2022-01-07,99.5404
120465,2022-01-10,99.7684
120465,2022-01-11,101.2785
120465,2022-01-12,99.6637
120465,2022-01-13,99.7927
120465,2022-01-14,99.3827
120465,2022-01-17,100.5591
120465,2022-01-18,99.1298
120465,2022-01-19,99.681
120465,2022-01-20,98.939
120465,2022-01-21,99.2434
120465,2022-01-24,99.3651
120465,2022-01-25,99.1047
120465,2022-01-26,99.7126
120465,2022-01-27,99.8047
120465,2022-01-28,99.6855
120465,2022-01-31,99.2991
120465,2022-02-01,99.4312
120465,2022-02-02,99.736
120465,2022-02-03,98.592
120465,2022-02-04,98.218
120465,2022-02-07,97.0136
120465,2022-02-08,97.006
120465,2022-02-09,96.3553
120465,2022-02-10,97.2851
120465,2022-02-11,98.1094
120465,2022-02-14,97.0622
120465,2022-02-15,97.0984
120465,2022-02-16,97.8812
120465,2022-02-17,97.7144
120465,2022-02-18,96.8996
120465,2022-02-21,95.6682
120465,2022-02-22,96.6871
120465,2022-02-23,97.7732
120465,2022-02-24,97.5683
120465,2022-02-25,98.5043
120465,2022-02-28,95.0387
120465,2022-03-01,96.5908
120465,2022-03-02,96.4475
120465,2022-03-03,96.6502
120465,2022-03-04,96.3171
120465,2022-03-07,97.9688
120465,2022-03-08,96.7609
120465,2022-03-09,98.5117
120465,2022-03-10,99.0195
120465,2022-03-11,99.799
